Step,Reward,Loss,Epsilon,
34600,-0.6215,0.044335358,0.001235617,
34700,0,0.05467739,0.001229439,
34800,0,0.071514487,0.001223292,
34900,-1.2985,0.062248595,0.001217176,
35000,0,0.042444766,0.00121109,
35100,-2.0364,0.027712435,0.001205034,
35200,0,0.050486244,0.001199009,
35300,-2.9081,0.072553836,0.001193014,
35400,0,0.038297184,0.001187049,
35500,-2.16645,0.053052835,0.001181114,
35600,0,0.066205859,0.001175208,
35700,-0.18525,0.037527606,0.001169332,
35800,0,0.076373875,0.001163485,
35900,0,0.055168144,0.001157668,
36000,-0.6565,0.05512758,0.00115188,
36100,0,0.057090998,0.00114612,
36200,-0.4662,0.073773757,0.00114039,
36300,0,0.057819232,0.001134688,
36400,-1.2249,0.042542502,0.001129014,
36500,0,0.04328027,0.001123369,
36600,-2.0077,0.068075195,0.001117752,
36700,0,0.059435505,0.001112164,
36800,-1.42075,0.077340826,0.001106603,
36900,0,0.046367992,0.00110107,
37000,0,0.058208801,0.001095564,
37100,-0.81025,0.062948436,0.001090087,
37200,0,0.034574635,0.001084636,
37300,-0.95175,0.03413102,0.001079213,
37400,0,0.03452827,0.001073817,
37500,-1.3655,0.033426646,0.001068448,
37600,0,0.036157075,0.001063106,
37700,-1.92625,0.038433515,0.00105779,
37800,0,0.050522756,0.001052501,
37900,-0.817,0.066955253,0.001047239,
38000,0,0.04804185,0.001042002,
38100,-0.7627,0.032586206,0.001036792,
38200,0,0.049374301,0.001031608,
38300,-0.91225,0.050112098,0.00102645,
38400,0,0.041730516,0.001021318,
38500,-1.7935,0.041957349,0.001016212,
38600,0,0.066643879,0.00101113,
38700,-2.71165,0.020676853,0.001006075,
38800,0,0.066515893,0.001001044,
38900,-1.9547,0.02220802,0.001,
39000,0,0.074338771,0.001,
39100,0,0.045715705,0.001,
39200,-0.36775,0.079977214,0.001,
39300,0,0.052178375,0.001,
39400,-0.258,0.06376224,0.001,
39500,0,0.06470345,0.001,
39600,-0.4447,0.041727483,0.001,
39700,0,0.083014242,0.001,
39800,-0.5571,0.057354171,0.001,
39900,0,0.0278314,0.001,
40000,0,0.12987487,0.001,
40100,-0.40305,0.094866335,0.001,
40200,0,0.118056133,0.001,
40300,-0.4613,0.112544671,0.001,
40400,0,0.162045583,0.001,
40500,-1.2693,0.10550911,0.001,
40600,0,0.142126054,0.001,
40700,-2.19655,0.076959744,0.001,
40800,0,0.087570578,0.001,
40900,-2.6163,0.091616914,0.001,
41000,0,0.05974292,0.001,
41100,-0.42375,0.1148801,0.001,
41200,0,0.08098156,0.001,
41300,-0.28325,0.129017681,0.001,
41400,0,0.113432959,0.001,
41500,-0.82075,0.052865818,0.001,
41600,0,0.089968733,0.001,
41700,-1.50925,0.094141446,0.001,
41800,0,0.121236026,0.001,
41900,-1.55775,0.121340282,0.001,
42000,0,0.07075344,0.001,
42100,-0.508,0.109432869,0.001,
42200,0,0.096213952,0.001,
42300,-0.54075,0.058337331,0.001,
42400,0,0.074433684,0.001,
42500,-1.3448,0.12974149,0.001,
42600,0,0.085666403,0.001,
42700,-2.37105,0.089005344,0.001,
42800,0,0.085615441,0.001,
42900,-2.31605,0.08133781,0.001,
43000,0,0.06892667,0.001,
43100,-2.1205,0.051880553,0.001,
43200,0,0.087336078,0.001,
43300,-0.9138,0.064946584,0.001,
43400,0,0.079318687,0.001,
43500,-1.55235,0.06381321,0.001,
43600,0,0.05380065,0.001,
43700,-2.73815,0.048293859,0.001,
43800,0,0.066080771,0.001,
43900,-2.07695,0.067197256,0.001,
44000,0,0.0650585,0.001,
44100,-2.4168,0.056658309,0.001,
44200,0,0.069933027,0.001,
44300,0,0.071459316,0.001,
44400,-1.66295,0.07192345,0.001,
44500,0,0.062230185,0.001,
44600,-2.0445,0.072860911,0.001,
44700,0,0.062883638,0.001,
44800,-3.157,0.072503448,0.001,
44900,0,0.038298253,0.001,
45000,-2.035,0.058783781,0.001,
45100,0,0.0708763,0.001,
45200,-1.8865,0.067778178,0.001,
45300,0,0.085279495,0.001,
45400,-0.9875,0.073030643,0.001,
45500,0,0.064912088,0.001,
45600,-1.20875,0.073242314,0.001,
45700,0,0.044444215,0.001,
45800,-2.16325,0.060144573,0.001,
45900,0,0.078290805,0.001,
46000,-2.2279,0.06984923,0.001,
46100,0,0.082441509,0.001,
46200,-2.3198,0.063028514,0.001,
46300,0,0.06221576,0.001,
46400,-1.54255,0.091376349,0.001,
46500,0,0.065447226,0.001,
46600,-1.17985,0.067801207,0.001,
46700,0,0.089173481,0.001,
46800,-2.5149,0.070761174,0.001,
46900,0,0.063502021,0.001,
47000,-4.19525,0.071983635,0.001,
47100,0,0.071703464,0.001,
47200,-2.2496,0.116053671,0.001,
47300,0,0.088712409,0.001,
47400,0,0.080073774,0.001,
47500,-0.8125,0.065509476,0.001,
47600,0,0.0947465,0.001,
47700,-1.2076,0.056844816,0.001,
47800,0,0.067958407,0.001,
47900,-1.98015,0.057725318,0.001,
48000,0,0.065848887,0.001,
48100,-2.76795,0.101837173,0.001,
48200,0,0.078624412,0.001,
48300,-1.204,0.036656797,0.001,
48400,0,0.058352131,0.001,
48500,0,0.046939388,0.001,
48600,-1.00225,0.110611521,0.001,
48700,0,0.070681252,0.001,
48800,-0.75165,0.105537072,0.001,
48900,0,0.089230329,0.001,
49000,-1.431,0.064600185,0.001,
49100,0,0.074315012,0.001,
49200,-1.21075,0.051068686,0.001,
49300,0,0.033437002,0.001,
49400,-0.7184,0.044118196,0.001,
49500,0,0.085255057,0.001,
49600,-0.82295,0.082958497,0.001,
49700,0,0.060764499,0.001,
49800,-1.6475,0.057664491,0.001,
49900,0,0.063001275,0.001,
50000,-2.9464,0.10831362,0.001,
50100,0,0.140145659,0.001,
50200,-1.81025,0.123356298,0.001,
50300,0,0.11043182,0.001,
50400,-1.45625,0.161822647,0.001,
50500,0,0.204062358,0.001,
50600,0,0.099899843,0.001,
50700,-1.14935,0.13227275,0.001,
50800,0,0.12519902,0.001,
50900,-1.1819,0.110894769,0.001,
51000,0,0.105297759,0.001,
51100,-1.6895,0.116539136,0.001,
51200,0,0.101643309,0.001,
51300,-0.42065,0.088727489,0.001,
51400,0,0.06856516,0.001,
51500,-0.7516,0.092870444,0.001,
51600,0,0.160964608,0.001,
51700,-1.0354,0.089419886,0.001,
51800,0,0.087548003,0.001,
51900,-1.7406,0.092062727,0.001,
52000,0,0.083344832,0.001,
52100,-1.47335,0.075340137,0.001,
52200,0,0.076535352,0.001,
52300,-0.09,0.089234114,0.001,
52400,0,0.15571481,0.001,
52500,-0.1696,0.040620346,0.001,
52600,0,0.06575197,0.001,
52700,-0.67115,0.077173233,0.001,
52800,0,0.074625567,0.001,
52900,-1.1082,0.080360562,0.001,
53000,0,0.151539564,0.001,
53100,-1.694,0.092871919,0.001,
53200,0,0.066161722,0.001,
53300,-0.8951,0.089079723,0.001,
53400,0,0.081210881,0.001,
53500,-0.671,0.147819072,0.001,
53600,0,0.072054788,0.001,
53700,-0.736,0.112884782,0.001,
53800,0,0.081799611,0.001,
53900,-0.67665,0.116671965,0.001,
54000,0,0.071548991,0.001,
54100,-1.6587,0.061568089,0.001,
54200,0,0.113938756,0.001,
54300,-2.5665,0.063210659,0.001,
54400,0,0.140737683,0.001,
54500,-2.5813,0.069108829,0.001,
54600,0,0.114457324,0.001,
54700,-0.421,0.122505277,0.001,
54800,0,0.076448284,0.001,
54900,-0.804,0.094459869,0.001,
55000,0,0.088075414,0.001,
55100,-2.24025,0.084937945,0.001,
55200,0,0.067900904,0.001,
55300,-4.078,0.074671559,0.001,
55400,0,0.06301412,0.001,
55500,-4.585,0.173566118,0.001,
55600,0,0.085678384,0.001,
55700,-0.578,0.181434125,0.001,
55800,0,0.085752442,0.001,
55900,-0.329,0.161842391,0.001,
56000,0,0.101764098,0.001,
56100,-1.25175,0.083981916,0.001,
56200,0,0.105864882,0.001,
56300,-2.45,0.127401397,0.001,
56400,0,0.077924781,0.001,
56500,-3.39365,0.057771713,0.001,
56600,0,0.136418492,0.001,
56700,-1.3392,0.153480858,0.001,
56800,0,0.069932617,0.001,
56900,-0.394,0.084307916,0.001,
57000,0,0.173581332,0.001,
57100,-1.467,0.085700378,0.001,
57200,0,0.218171149,0.001,
57300,-2.83875,0.213416457,0.001,
57400,0,0.193852097,0.001,
57500,-3.57175,0.120626651,0.001,
57600,0,0.098441809,0.001,
57700,0,0.044107623,0.001,
57800,-0.36985,0.107177317,0.001,
57900,0,0.15178819,0.001,
58000,-0.857,0.26117295,0.001,
58100,0,0.072585806,0.001,
58200,-2.65835,0.188225657,0.001,
58300,0,0.05661634,0.001,
58400,-3.7727,0.219212681,0.001,
58500,0,0.186836392,0.001,
58600,-4.51145,0.208319947,0.001,
58700,0,0.100697681,0.001,
58800,0,0.242043033,0.001,
58900,-1.0187,0.161290959,0.001,
59000,0,0.174443319,0.001,
59100,-1.2289,0.228298485,0.001,
59200,0,0.19056195,0.001,
59300,-2.5285,0.145529926,0.001,
59400,0,0.093857497,0.001,
59500,-2.962,0.094683915,0.001,
59600,0,0.056586429,0.001,
59700,-3.06175,0.137113348,0.001,
59800,0,0.063537262,0.001,
59900,0,0.067081824,0.001,
60000,-0.89435,0.162979215,0.001,
60100,0,0.164598212,0.001,
60200,-1.9828,0.237215459,0.001,
60300,0,0.196336284,0.001,
60400,-3.9794,0.248778164,0.001,
60500,0,0.216306508,0.001,
60600,-4.3403,0.174906239,0.001,
60700,0,0.121868208,0.001,
60800,0,0.101711422,0.001,
60900,-4.927,0.125550523,0.001,
61000,0,0.197013527,0.001,
61100,0,0.12531817,0.001,
61200,-0.8886,0.161505789,0.001,
61300,0,0.287251592,0.001,
61400,-1.3223,0.211393207,0.001,
61500,0,0.230475068,0.001,
61600,-2.56165,0.187336683,0.001,
61700,0,0.170839012,0.001,
61800,0,0.155592993,0.001,
61900,-2.2052,0.122862674,0.001,
62000,0,0.155585468,0.001,
62100,0,0.110872038,0.001,
62200,-4.0186,0.17993328,0.001,
62300,0,0.115922548,0.001,
62400,0,0.168841451,0.001,
62500,-1.7591,0.193764597,0.001,
62600,0,0.099978454,0.001,
62700,-0.617,0.125146315,0.001,
62800,0,0.190434173,0.001,
62900,-1.81125,0.141412422,0.001,
63000,0,0.253513664,0.001,
63100,-2.8324,0.119238466,0.001,
63200,0,0.247355953,0.001,
63300,0,0.165798068,0.001,
63400,-3.96375,0.127438575,0.001,
63500,0,0.201799288,0.001,
63600,0,0.300771952,0.001,
63700,-0.4652,0.096414819,0.001,
63800,0,0.114695877,0.001,
63900,-0.7165,0.149576038,0.001,
64000,0,0.085982233,0.001,
64100,-2.4618,0.235099316,0.001,
64200,0,0.199607804,0.001,
64300,-4.5886,0.1094447,0.001,
64400,0,0.126006871,0.001,
64500,0,0.195177436,0.001,
64600,-5.69335,0.099020772,0.001,
64700,0,0.132185966,0.001,
64800,0,0.129099756,0.001,
64900,-0.1385,0.176500946,0.001,
65000,0,0.068730921,0.001,
65100,-0.35875,0.212125003,0.001,
65200,0,0.22027868,0.001,
65300,-2.0431,0.255197644,0.001,
65400,0,0.126296848,0.001,
65500,-4.2498,0.181439757,0.001,
65600,0,0.063308567,0.001,
65700,0,0.297788918,0.001,
65800,-6.9459,0.186311811,0.001,
65900,0,0.159398884,0.001,
66000,0,0.183478296,0.001,
66100,-0.454,0.132488072,0.001,
66200,0,0.257980585,0.001,
66300,-0.5522,0.288069248,0.001,
66400,0,0.107406862,0.001,
66500,-1.7663,0.365625501,0.001,
66600,0,0.117264137,0.001,
66700,-2.8436,0.25666219,0.001,
66800,0,0.099963456,0.001,
66900,0,0.141008794,0.001,
67000,0,0.237909928,0.001,
67100,0,0.217506289,0.001,
67200,-7.3037,0.346001744,0.001,
67300,0,0.230240971,0.001,
67400,0,0.151778817,0.001,
67500,-2.624,0.153946638,0.001,
67600,0,0.116623625,0.001,
67700,-1.682,0.270353913,0.001,
67800,0,0.152961329,0.001,
67900,-3.263,0.121064216,0.001,
68000,0,0.385810614,0.001,
68100,-3.2839,0.220111743,0.001,
68200,0,0.103565291,0.001,
68300,0,0.192579865,0.001,
68400,-3.8192,0.190340459,0.001,
68500,0,0.308312178,0.001,
68600,0,0.152315602,0.001,
68700,-1.01075,0.261616856,0.001,
68800,0,0.289449483,0.001,
68900,-1.36625,0.157113075,0.001,
69000,0,0.244339287,0.001,
69100,-2.51965,0.129611999,0.001,
69200,0,0.134450436,0.001,
69300,-2.67645,0.286674261,0.001,
69400,0,0.167595536,0.001,
69500,0,0.205186963,0.001,
69600,-5.15155,0.183279783,0.001,
69700,0,0.245068237,0.001,
69800,0,0.166911453,0.001,
69900,-2.77605,0.292842597,0.001,
70000,0,0.233004451,0.001,
70100,-3.5028,0.224994645,0.001,
70200,0,0.146619275,0.001,
70300,-6.27915,0.422873497,0.001,
70400,0,0.420880497,0.001,
70500,-4.3243,0.12422017,0.001,
70600,0,0.235937431,0.001,
70700,0,0.337449431,0.001,
70800,-5.1297,0.494805843,0.001,
70900,0,0.131679475,0.001,
71000,0,0.192517102,0.001,
71100,-1.0465,0.213280082,0.001,
71200,0,0.265361339,0.001,
71300,-1.74785,0.299331248,0.001,
71400,0,0.268634498,0.001,
71500,-3.5722,0.336252511,0.001,
71600,0,0.145830154,0.001,
71700,-3.5608,0.338989109,0.001,
71800,0,0.387659758,0.001,
71900,0,0.161330551,0.001,
72000,-5.25985,0.381144166,0.001,
72100,0,0.145068035,0.001,
72200,0,0.195560053,0.001,
72300,-2.105,0.222455919,0.001,
72400,0,0.224874973,0.001,
72500,-2.6815,0.140195116,0.001,
72600,0,0.152325571,0.001,
72700,-4.37165,0.351418853,0.001,
72800,0,0.163430765,0.001,
72900,0,0.375596166,0.001,
73000,-6.6736,0.396099418,0.001,
73100,0,0.342375338,0.001,
73200,0,0.172617182,0.001,
73300,-5.8293,0.16509144,0.001,
73400,0,0.184492797,0.001,
73500,0,0.194776595,0.001,
73600,-2.0785,0.296471894,0.001,
73700,0,0.229153842,0.001,
73800,-1.35945,0.29099983,0.001,
73900,0,0.303655982,0.001,
74000,-3.2924,0.111769401,0.001,
74100,0,0.200342536,0.001,
74200,0,0.265556186,0.001,
74300,-7.83275,0.262453765,0.001,
74400,0,0.236124098,0.001,
74500,0,0.186823845,0.001,
74600,-8.93635,0.163533315,0.001,
74700,0,0.182475731,0.001,
74800,0,0.150855154,0.001,
74900,-5.08905,0.299800068,0.001,
75000,0,0.354704976,0.001,
75100,-2.664,0.286818385,0.001,
75200,0,0.135177612,0.001,
75300,-3.26535,0.274274588,0.001,
75400,0,0.142275959,0.001,
75500,-6.1468,0.364883989,0.001,
75600,0,0.461406112,0.001,
75700,0,0.211181611,0.001,
75800,-7.3271,0.383531034,0.001,
75900,0,0.152917966,0.001,
76000,0,0.169652909,0.001,
76100,-3.5772,0.327314675,0.001,
76200,0,0.144990414,0.001,
76300,-0.36625,0.227489099,0.001,
76400,0,0.343355536,0.001,
76500,-1.7353,0.367331296,0.001,
76600,0,0.179434776,0.001,
76700,-3.68945,0.518152356,0.001,
76800,0,0.317148626,0.001,
76900,-5.73175,0.406717092,0.001,
77000,0,0.231151477,0.001,
77100,0,0.183537096,0.001,
77200,-1.08325,0.545753717,0.001,
77300,0,0.396443814,0.001,
77400,0,0.276665479,0.001,
77500,-2.2175,0.312654465,0.001,
77600,0,0.415397167,0.001,
77700,-4.5683,0.15294838,0.001,
77800,0,0.43296957,0.001,
77900,-5.19205,0.537892044,0.001,
78000,0,0.505630612,0.001,
78100,-4.97715,0.591132998,0.001,
78200,0,0.190202221,0.001,
78300,0,0.280891478,0.001,
78400,-1.5462,0.178195208,0.001,
78500,0,0.564424455,0.001,
78600,-2.4828,0.278690934,0.001,
78700,0,0.26494801,0.001,
78800,-4.2196,0.236499369,0.001,
78900,0,0.461000353,0.001,
79000,-3.23265,0.283576459,0.001,
79100,0,0.611816049,0.001,
79200,-3.53785,0.272126079,0.001,
79300,0,0.218962982,0.001,
79400,-1.51405,0.213741302,0.001,
79500,0,0.405679971,0.001,
79600,-1.76605,0.176974237,0.001,
79700,0,0.35517478,0.001,
79800,-3.17505,0.274056554,0.001,
79900,0,0.253049642,0.001,
80000,-3.1133,0.388991892,0.001,
80100,0,0.528089046,0.001,
80200,-2.493,0.358938694,0.001,
80300,0,0.476220101,0.001,
80400,-2.71825,0.348216832,0.001,
80500,0,0.236526936,0.001,
80600,-3.05465,0.439714044,0.001,
80700,0,0.446853846,0.001,
80800,-5.727,0.255210251,0.001,
80900,0,0.274863213,0.001,
81000,-4.3746,0.33119449,0.001,
81100,0,0.359950662,0.001,
81200,-3.657,0.337227166,0.001,
81300,0,0.303152889,0.001,
81400,0,0.335387647,0.001,
81500,-1.7579,0.212654799,0.001,
81600,0,0.289409935,0.001,
81700,-2.6256,0.327860892,0.001,
81800,0,0.46022892,0.001,
81900,-5.35715,0.257199824,0.001,
82000,0,0.317676902,0.001,
82100,-5.30295,0.197698712,0.001,
82200,0,0.445560217,0.001,
82300,-3.9035,0.1019409,0.001,
82400,0,0.363692045,0.001,
82500,0,0.40515691,0.001,
82600,-3.30495,0.393767178,0.001,
82700,0,0.267695248,0.001,
82800,-3.92635,0.199214846,0.001,
82900,0,0.321170688,0.001,
83000,-4.6318,0.344339073,0.001,
83100,0,0.27099815,0.001,
83200,-5.7547,0.394352019,0.001,
83300,0,0.199584395,0.001,
83400,-4.6116,0.272406101,0.001,
83500,0,0.509556055,0.001,
83600,0,0.220765293,0.001,
83700,-3.44835,0.281153321,0.001,
83800,0,0.341822684,0.001,
83900,-1.52705,0.20308201,0.001,
84000,0,0.274338126,0.001,
84100,-2.9805,0.240599036,0.001,
84200,0,0.30807668,0.001,
84300,-5.3457,0.327635169,0.001,
84400,0,0.417277992,0.001,
84500,-4.42925,0.535574496,0.001,
84600,0,0.566326678,0.001,
84700,0,0.115298204,0.001,
84800,-4.7549,0.322910577,0.001,
84900,0,0.271526963,0.001,
85000,-5.90385,0.321887791,0.001,
85100,0,0.220368907,0.001,
85200,-5.9178,0.354225695,0.001,
85300,0,0.266202092,0.001,
85400,-9.7088,0.25516063,0.001,
85500,0,0.324876428,0.001,
85600,-4.5986,0.326759666,0.001,
85700,0,0.338069648,0.001,
85800,0,0.408973962,0.001,
85900,-3.8753,0.718321443,0.001,
86000,0,0.284107953,0.001,
86100,-6.2231,0.611778796,0.001,
86200,0,0.250179917,0.001,
86300,-6.0657,0.228399456,0.001,
86400,0,0.305785,0.001,
86500,-9.4281,0.400787264,0.001,
86600,0,0.379385412,0.001,
86700,-4.3313,0.377500415,0.001,
86800,0,0.483583063,0.001,
86900,0,0.358127177,0.001,
87000,0,0.209108517,0.001,
87100,0,0.208298311,0.001,
87200,0,0.401321769,0.001,
87300,-10.27895,0.231184319,0.001,
87400,0,0.314402312,0.001,
87500,-10.31785,0.653820753,0.001,
87600,0,0.358739018,0.001,
87700,-9.7745,0.628531694,0.001,
87800,0,0.302824289,0.001,
87900,-10.41825,0.241527066,0.001,
88000,0,0.32829845,0.001,
88100,-3.49895,0.302234888,0.001,
88200,0,0.216431707,0.001,
88300,0,0.37136215,0.001,
88400,0,0.638682067,0.001,
88500,0,0.362734884,0.001,
88600,0,0.466700494,0.001,
88700,-9.3552,0.577526987,0.001,
88800,0,1.034098506,0.001,
88900,-11.8702,1.12952435,0.001,
89000,0,0.275134861,0.001,
89100,0,0.423666298,0.001,
89200,-13.8652,0.246704698,0.001,
89300,0,0.354036003,0.001,
89400,-12.84615,0.477571607,0.001,
89500,0,0.421674639,0.001,
89600,-6.9502,1.330436349,0.001,
89700,0,1.251272917,0.001,
89800,-3.6954,0.403297007,0.001,
89900,0,1.261250734,0.001,
90000,0,0.901436567,0.001,
90100,-6.14785,0.703822792,0.001,
90200,0,0.531477094,0.001,
90300,-10.27955,1.390580297,0.001,
90400,0,0.615468562,0.001,
90500,-10.3805,1.504174948,0.001,
90600,0,0.559530914,0.001,
90700,-5.7017,0.952351749,0.001,
90800,0,0.736982346,0.001,
90900,0,0.596288323,0.001,
91000,-2.6587,1.188979864,0.001,
91100,0,0.704519331,0.001,
91200,-5.7827,0.53884244,0.001,
91300,0,0.667887211,0.001,
91400,-9.47495,1.011855125,0.001,
91500,0,0.716362,0.001,
91600,-8.957,1.838382721,0.001,
91700,0,0.544699192,0.001,
91800,-4.89895,0.570927978,0.001,
91900,0,0.928984523,0.001,
92000,-1.4948,0.319369256,0.001,
92100,0,1.590056062,0.001,
92200,-4.4099,0.855230868,0.001,
92300,0,0.687467694,0.001,
92400,-8.0228,0.867579341,0.001,
92500,0,0.80102253,0.001,
92600,-8.4043,0.340883374,0.001,
92700,0,0.512973368,0.001,
92800,-5.67805,0.444213092,0.001,
92900,0,0.897292376,0.001,
93000,0,1.177584887,0.001,
93100,-2.9244,0.848927259,0.001,
93200,0,0.379924536,0.001,
93300,-5.9937,0.236038625,0.001,
93400,0,0.536198854,0.001,
93500,-7.9196,0.770767391,0.001,
93600,0,0.840961337,0.001,
93700,-5.9349,0.548486173,0.001,
93800,0,1.628740311,0.001,
93900,-3.5742,0.800014973,0.001,
94000,0,0.558348656,0.001,
94100,0,0.428846866,0.001,
94200,-3.2369,0.750689626,0.001,
94300,0,0.699270844,0.001,
94400,0,1.122583866,0.001,
94500,0,0.521012008,0.001,
94600,0,0.413383484,0.001,
94700,0,1.117453218,0.001,
94800,0,1.109122515,0.001,
94900,0,0.311303467,0.001,
95000,-17.77015,0.658361495,0.001,
95100,0,0.954859018,0.001,
95200,-22.5126,0.514225602,0.001,
95300,0,0.718702912,0.001,
95400,-18.34275,4.367217064,0.001,
95500,0,0.462263793,0.001,
95600,0,0.375163466,0.001,
95700,-9.74535,1.729021072,0.001,
95800,0,0.214989692,0.001,
95900,0,0.417659283,0.001,
96000,-2.5378,0.776379585,0.001,
96100,0,0.482308507,0.001,
96200,-4.7752,1.116400719,0.001,
96300,0,0.919906795,0.001,
96400,-6.9488,4.055408955,0.001,
96500,0,0.443739772,0.001,
96600,-7.21455,0.835982203,0.001,
96700,0,0.834929943,0.001,
96800,-6.611,0.510724187,0.001,
96900,0,0.567283988,0.001,
97000,0,0.469491303,0.001,
97100,-3.2822,0.197313368,0.001,
97200,0,0.712765574,0.001,
97300,-5.68095,2.100339413,0.001,
97400,0,0.548236012,0.001,
97500,-7.03055,0.701098919,0.001,
97600,0,0.897550464,0.001,
97700,-7.9914,0.252586633,0.001,
97800,0,0.833027542,0.001,
97900,-6.94505,0.642935038,0.001,
98000,0,0.647773743,0.001,
98100,0,0.273201704,0.001,
98200,-5.2937,0.338072032,0.001,
98300,0,0.422483206,0.001,
98400,-4.73695,0.377421975,0.001,
98500,0,0.265195549,0.001,
98600,-5.879,0.383044004,0.001,
98700,0,0.307051122,0.001,
98800,-7.4603,0.583177149,0.001,
98900,0,0.487644196,0.001,
99000,-5.62055,0.697581768,0.001,
99100,0,0.504841924,0.001,
99200,0,0.688410163,0.001,
99300,-6.19915,0.346952379,0.001,
99400,0,1.556611419,0.001,
99500,-6.7616,0.454876304,0.001,
99600,0,0.30756855,0.001,
99700,-4.5077,0.579265535,0.001,
99800,0,0.421093464,0.001,
99900,-6.8929,0.34956789,0.001,
100000,0,0.907164633,0.001,
100100,-4.8943,1.104911447,0.001,
100200,0,0.590612054,0.001,
100300,0,0.523807883,0.001,
100400,-6.0505,0.949201465,0.001,
100500,0,0.570484161,0.001,
100600,-8.672,0.811005116,0.001,
100700,0,0.574815512,0.001,
100800,-7.66825,0.938794315,0.001,
100900,0,0.600361705,0.001,
101000,0,1.339037895,0.001,
101100,0,1.609625101,0.001,
101200,0,0.954115152,0.001,
101300,0,0.564988017,0.001,
101400,0,0.885534227,0.001,
101500,0,0.515942097,0.001,
101600,0,0.865878761,0.001,
101700,0,0.433591276,0.001,
101800,0,0.639481664,0.001,
101900,-34.2486,2.334786892,0.001,
102000,0,0.697556615,0.001,
102100,0,11.18053722,0.001,
102200,0,1.311532974,0.001,
102300,0,0.938111365,0.001,
102400,-20.81115,2.545185804,0.001,
102500,0,1.451169491,0.001,
102600,0,0.980995595,0.001,
102700,0,1.743766427,0.001,
102800,0,1.081591964,0.001,
102900,-20.36285,1.028078556,0.001,
103000,0,1.766331196,0.001,
103100,-14.7685,5.164442062,0.001,
103200,0,5.478099823,0.001,
103300,-5.22275,0.898045301,0.001,
103400,0,1.221954346,0.001,
103500,-4.83125,0.641167998,0.001,
103600,0,0.949060559,0.001,
103700,-0.84725,2.491771221,0.001,
103800,0,0.29811424,0.001,
103900,0,0.561983228,0.001,
104000,-2.40715,0.961802542,0.001,
104100,0,0.778810024,0.001,
104200,-2.7935,0.542857647,0.001,
104300,0,1.087483287,0.001,
104400,0,0.506571114,0.001,
104500,-2.28785,9.248151779,0.001,
104600,0,10.16166306,0.001,
104700,-3.12615,0.871126533,0.001,
104800,0,1.202219248,0.001,
104900,0,0.663570344,0.001,
105000,0,0.510051966,0.001,
105100,0,0.748613954,0.001,
105200,-0.48625,1.30079329,0.001,
105300,0,2.767875671,0.001,
105400,-1.07205,1.549180984,0.001,
105500,0,7.537690639,0.001,
105600,-1.65785,0.951289892,0.001,
105700,0,0.936372817,0.001,
105800,-2.24365,0.845197856,0.001,
105900,0,0.830308855,0.001,
106000,0,0.815342844,0.001,
106100,0,1.07238245,0.001,
106200,0,1.156239271,0.001,
106300,-0.35085,1.013586998,0.001,
106400,0,0.796419501,0.001,
106500,-0.73465,0.593363523,0.001,
106600,0,3.222414732,0.001,
106700,-1.11845,1.306593895,0.001,
106800,0,0.799622595,0.001,
106900,-1.50225,2.404165745,0.001,
107000,0,2.472388744,0.001,
107100,0,1.925695658,0.001,
107200,0,1.219205141,0.001,
107300,0,3.418097734,0.001,
107400,-0.19125,2.961982727,0.001,
107500,0,0.414777547,0.001,
107600,-0.37305,2.441932678,0.001,
107700,0,1.092776418,0.001,
107800,-0.55485,0.939925909,0.001,
107900,0,0.47599107,0.001,
108000,-0.73665,0.914073527,0.001,
108100,0,1.585054398,0.001,
108200,0,0.838403046,0.001,
108300,0,3.638368845,0.001,
108400,0,0.890915632,0.001,
108500,0,1.965183496,0.001,
108600,0,1.211463809,0.001,5430
0,-8.0163,0.410613239,0.001,
100,0,0.406518251,0.001,
200,-1.07,0.388723701,0.001,
300,0,0.371733576,0.001,
400,-0.1685,0.360144943,0.001,
500,0,0.334250331,0.001,
600,0,0.319628328,0.001,
700,0,0.298339248,0.001,
800,0,0.271051079,0.001,
900,-0.5895,0.239697218,0.001,
1000,0,0.214440525,0.001,
1100,-1.044,0.200397357,0.001,
1200,0,0.214951932,0.001,
1300,-1.56375,0.206772059,0.001,
1400,0,0.161688447,0.001,
1500,-1.71825,0.168755591,0.001,
1600,0,0.138523743,0.001,
1700,-0.73075,0.131181031,0.001,
1800,0,0.156553686,0.001,
1900,0,0.111259654,0.001,
2000,0,0.110046849,0.001,
2100,0,0.108801797,0.001,
2200,-1.40045,0.122232541,0.001,
2300,0,0.120946072,0.001,
2400,-0.8325,0.095449343,0.001,
2500,0,0.101043187,0.001,
2600,-1.1888,0.097298756,0.001,
2700,0,0.078827217,0.001,
2800,-0.541,0.077026807,0.001,
2900,0,0.084741518,0.001,
3000,0,0.07858178,0.001,
3100,0,0.062268071,0.001,
3200,0,0.072137192,0.001,
3300,-0.30275,0.063190565,0.001,
3400,0,0.069584891,0.001,
3500,0,0.052976333,0.001,
3600,0,0.04348103,0.001,
3700,0,0.053283595,0.001,
3800,-1.16275,0.048867967,0.001,
3900,0,0.067507237,0.001,
4000,-1.81175,0.074807778,0.001,
4100,0,0.055864684,0.001,
4200,-2.46825,0.089453764,0.001,
4300,0,0.087501302,0.001,
4400,-0.447,0.078245148,0.001,
4500,0,0.105468288,0.001,
4600,-0.162,0.108199731,0.001,
